class,clean_text,date
1,beautiful custom designs uses great vibrant colors makes event fun tell loves make others happy would great party company picnic event,2024-03-07
1,sheila talented artist perfessional would highly recommend event great kids,2024-02-03
1,gorgeous face painting designs always line happy kids amazing work,2024-01-14
1,great people job right know kids,2024-02-20
1,candy face painting came day hope event main attraction professional everyone loved talented artist fun face painting ideas certainly use events future,2024-02-01
1,sheila awesome great color creative quick amazing kids,2024-02-28
1,hired fancy faces kids company picnic fabulous back future events entertainment good time,2024-01-06
1,great face painter sons birthday party pirate themed great pirate makeup princesses ann professional arrived early set worked nonstop till kids happy everyone commented much fun party fancy faces definitely use,2024-03-03
1,ann really knows make party fun attending party vegas kids much fun getting faces painted really knows work kids would gotten tired ann seems love shows,2024-02-23
1,found fancy faces winter wonderland dtlv christmas daughter immediately lead us direction get face painted plenty options displayed helpful since children visual indecisive quick easy pick choose wanted ann talented artist mention friendly patient took time added little details like glitter outlines outcome great daughter pleased face painting literally cried came time wash thanks fantastic job ann well definitely keep mind kiddos birthdays come around,2024-03-30
1,sister looking cheap place get pedicures wouldnt wait drove pink polish first huuuuuuuge line looked next best place yelp ended hereim glad awesome experience super nice people feet look great definitely going,2024-02-07
1,nicest people ever meet going per week weeks polish changes great job make enjoyable experience clean inside nicely decorated rarely wait minutes never seem rushed usually year old sits lap talk make smile finally getting writing review wonderful experience today decided take two girls valentines day nail painting special treat oldest went first watching daughter lap youngest accidentally bumped bottle nail polish table proceeded smash floor mortified immediately began telling dont worry dont worry daughter looking pretty sad knew messed coming saying dont sad ok afterward wanted charge next nothing girls nails wanted leave large tip apology thank wouldnt let course anyway told gals split still feel terrible mess amazed nice please go support folks wonderful business,2024-03-30
1,loyal customer cobblestone nail studio years lived west valley traveled miles one way nail services performed cobblestone truly best nail studio class atomosphere studio fun customers treated like family owner su awesome highly recommend establishment,2024-03-15
1,coming years ill never go anywhere else su ilene amazing particular work great ocd person like always get many compliments everywhere go spa cleanly everyones polite wouldnt go anywhere else plus since expansion place huge beautiful,2024-01-20
